第0世代平均適応度 0.000000
 19 : J C N O , Z Z Z Z , T E U S , P G T A      16
 20 : W C N O , Z Z Z Z , Y E U S , P A T A      16
 21 : J C Q M , Z Z Z Z , A E U S , P Z T A      16
 22 : W C N M , Z Z Z Z , A E U S , P Z T C      16
 23 : W C Q M , Z Z Z Z , L M U S , F Z T C      16
 24 : W C T O , Z Z Z Z , C E U S , P Z T C      16
 25 : W C Q M , Z Z Z Z , T E U S , F Z T A      16
 26 : W C Q O , Z Z Z Z , T E U S , P Z T G      16
 27 : W C Q O , Z Z Z Z , A E U S , P Z T A      16
 28 : W C N M , Z Z Z Z , C E U S , P G T G      16
 29 : J C Q M , Z Z Z Z , A M U S , P Z T A      16
第230世代平均適応度 16.000000
  0 : W C Q O , Z Z Z Z , T E F S , P Z T X      16
  1 : J C Q M , Z Z Z Z , T M U S , P Z T A      16
  2 : W C N M , Z Z Z Z , Y E U S , F Z T A      16
  3 : W C Q M , Z Z Z Z , T E U S , F G T A      16
  4 : W C Q O , Z Z Z Z , C E U S , P Z T C      16
  5 : W C Q O , Z Z Z Z , T E U S , N G T A      16
  6 : Y C Q O , Z Z Z Z , A E U S , F G T A      16
  7 : J C N M , Z Z Z Z , T E U S , P G T A      16
  8 : J C Q M , Z Z Z Z , T D U S , P A T A      16
  9 : J C N M , Z Z Z Z , A D U S , P G T A      16
 10 : W C Q O , Z Z Z Z , T E U S , F Z T A      16
 11 : W C N M , Z Z Z Z , C D U S , P G T A      16
 12 : W C Q M , Z Z Z Z , L E U S , F Z T A      16
 13 : W C Q M , Z Z Z Z , T D U S , P G T A      16
 14 : W C N O , Z Z Z Z , T E U S , P Z T A      16
 15 : J C Q M , Z Z Z Z , A E U S , P G T A      16
 16 : W C N M , Z Z Z Z , C E U S , P Z T C      16
 17 : W C Q M , Z Z Z Z , T E U S , P G T A      16
 18 : W C T O , Z Z Z Z , C E U S , P Z T A      16
 19 : W C N M , Z Z Z Z , A E U S , F Z T C      16
 20 : Y C Q O , Z Z Z Z , T E U S , F G T A      16
 21 : W C N O , Z Z Z Z , C E U S , P Z T G      16
 22 : J C N M , Z Z Z Z , L E U S , F Z T A      16
 23 : J C Q M , Z Z Z Z , A E U S , P G T A      16
 24 : W C Y O , Z Z Z Z , T E U S , P G T A      16
 25 : W C T O , Z Z Z Z , A E U S , P Z T A      16
 26 : J C N M , Z Z Z Z , C D U S , P G T A      16
 27 : J C Q M , Z Z Z Z , C E U S , P G T A      16
 28 : J C N M , Z Z Z Z , L E U S , P Z T A      16
 29 : W C Q O , Z Z Z Z , C E U S , P G T X      16
第231世代平均適応度 16.000000
  0 : J C N M , Z Z Z Z , C D U S , P G T C      16
  1 : W C Q O , Z Z Z Z , T E U S , P G T A      16
  2 : W C Q O , Z Z Z Z , T E F S , P Z T A      16
  3 : W C N O , Z Z Z Z , A E U S , P Z T A      16
  4 : W C N M , Z Z Z Z , C E U S , P G T A      16
  5 : W C Q O , Z Z Z Z , T E U S , P Z T X      16
  6 : W C N M , Z Z Z Z , T E U S , P Z T A      16
  7 : W C N M , Z Z Z Z , C D U S , P A T A      16
  8 : W C Q O , Z Z Z Z , T E U S , N G T A      16
  9 : J C Q M , Z Z Z Z , T E U S , P G T A      16
 10 : W C T O , Z Z Z Z , A E U S , P G T X      16
 11 : J C Q M , Z Z Z Z , L E U S , P Z T A      16
 12 : J C Q M , Z Z Z Z , A M U S , P Z T A      16
 13 : W C Q M , Z Z Z Z , L E U S , F Z T X      16
 14 : W C N M , Z Z Z Z , T E U S , P G T A      16
 15 : W C Q M , Z Z Z Z , L D U S , F Z T A      16
 16 : W C Q M , Z Z Z Z , T E U S , P G T A      16
 17 : J C N M , Z Z Z Z , A E U S , P Z T A      16
 18 : W C Q O , Z Z Z Z , A E U S , B G T X      16
 19 : W C Q M , Z Z Z Z , T E U S , F G T A      16
 20 : W C N O , Z Z Z Z , T E F S , P G T X      16
 21 : J C Q M , Z Z Z Z , T E U S , P G T A      16
 22 : J C N M , Z Z Z Z , T D U S , P G T A      16
 23 : W C Q M , Z Z Z Z , T E U S , P Z T A      16
 24 : W C Q O , Z Z Z Z , C E U S , P Z T A      16
 25 : J C N M , Z Z Z Z , A E U S , P Z T A      16
 26 : J C N M , Z Z Z Z , L E U S , F G T A      16
 27 : W C N M , Z Z Z Z , A D U S , P G T A      16
 28 : Y C Q M , Z Z Z Z , A E U S , F G T A      16
 29 : Y C Q O , Z Z Z Z , T E F S , F G T A      16
第232世代平均適応度 15.633333
  0 : W C Q M , Z Z Z Z , A E U S , F Z T A      16
  1 : W C T O , Z Z Z Z , A D U S , P G T X      16
  2 : W C N M , Z Z Z Z , C D U S , P A T A      16
  3 : W C Q O , Z B Z Z , T E F S , P Z T A      5
  4 : W C Q O , Z Z Z Z , A E U S , F G T A      16
  5 : W C N M , Z Z Z Z , C E U S , P A T A      16
  6 : W C N M , Z Z Z Z , A D U S , B G T A      16
  7 : W C Q M , Z Z Z Z , C E U S , P A T A      16
  8 : J C Q M , Z Z Z Z , T E U S , F G T X      16
  9 : J C Q M , Z Z Z Z , L M U S , P Z T A      16
 10 : W C N O , Z Z Z Z , T E U S , P Z T A      16
 11 : J C N M , Z Z Z Z , C D U S , P G T A      16
 12 : W C N M , Z Z Z Z , T E U S , P Z T A      16
 13 : W C N M , Z Z Z Z , T D U S , P Z T A      16
 14 : Y C Q M , Z Z Z Z , L D U S , F G T A      16
 15 : W C N M , Z Z Z Z , C D U S , P A T A      16
 16 : W C N M , Z Z Z Z , L E U S , P G T A      16
 17 : W C Q R , Z Z Z Z , T E U S , P Z T X      16
 18 : J C Q M , Z Z Z Z , A M U S , P G T A      16
 19 : W C N M , Z Z Z Z , A E U S , P G T A      16
 20 : J C N M , Z Z Z Z , C E U S , F G T A      16
 21 : W C Q O , Z Z Z Z , T E U S , N G T A      16
 22 : W C Q O , Z Z Z Z , T E F S , P Z T A      16
 23 : W C N M , Z Z Z Z , T E U S , P Z T A      16
 24 : W C Q M , Z Z Z Z , C E F S , P G T A      16
 25 : W C N O , Z Z Z Z , T E U S , N G T A      16
 26 : J C Q M , Z Z Z Z , T E F S , F G T A      16
 27 : W C Q O , Z Z Z Z , T E U S , P Z T A      16
 28 : W C Q M , Z Z Z Z , T E U S , F G T A      16
 29 : Y C Q O , Z Z Z Z , T E U S , P G T A      16
第233世代平均適応度 16.000000
  0 : W C N M , Z Z Z Z , A D F S , P G T A      16
  1 : W C Q O , Z Z Z Z , T E F S , P Z T A      16
  2 : J C N M , Z Z Z Z , C D U S , P A T A      16
  3 : W C N M , Z Z Z Z , C E U S , P A T A      16
  4 : J C Q M , Z Z Z Z , L E U S , N G T A      16
  5 : J C Q M , Z Z Z Z , L M U S , P Z T A      16
  6 : W C N M , Z Z Z Z , T E F S , P A T A      16
  7 : J C Q M , Z Z Z Z , T E U S , F G T X      16
  8 : W C Q O , Z Z Z Z , T E F S , F G T A      16
  9 : W C N M , Z Z Z Z , L D U S , P G T A      16
 10 : W C Q M , Z Z Z Z , T E U S , F G T A      16
 11 : W C Q O , Z Z Z Z , T D F S , P G T X      16
 12 : W C N M , Z Z Z Z , A E U S , F G T A      16
 13 : W Q N M , Z Z Z Z , T E U S , P G T A      16
 14 : J C Q M , Z Z Z Z , C D U S , P G T A      16
 15 : W C Q M , Z Z Z Z , A D U S , F G T X      16
 16 : W C Q M , Z Z Z Z , L E N S , P G T A      16
 17 : W C N O , Z Z Z Z , T E U X , P Z T A      16
 18 : J C N M , Z Z Z Z , C D F S , P Z T A      16
 19 : W C N M , Z Z Z Z , A E U S , P Z T A      16
 20 : J C Q M , Z Z Z Z , T E F S , P Z T A      16
 21 : W C Q M , Z Z Z Z , C D U S , P A T A      16
 22 : Y C Q O , Z Z Z Z , T E F S , P Z T A      16
 23 : W C N O , Z Z Z Z , T D U S , N G T A      16
 24 : W C T O , Z Z Z Z , A D U S , P G T A      16
 25 : W C N M , Z Z Z Z , C D U S , P G T A      16
 26 : J C Q M , Z Z Z Z , T M U S , P G T A      16
 27 : W C Q O , Z Z Z Z , T E U S , N Z T A      16
 28 : J C N M , Z Z Z Z , A M U S , P G T A      16
 29 : W C Q M , Z Z Z Z , T E U S , F G T A      16
第234世代平均適応度 16.000000
  0 : W C Q M , Z Z Z Z , L E U S , N G T A      16
  1 : W C N M , Z Z Z Z , T D U S , P A T A      16
  2 : J C Q M , Z Z Z Z , C E U S , F G T X      16
  3 : W C N O , Z Z Z Z , A D U S , N Z T A      16
  4 : J C N M , Z Z Z Z , C D U S , P A T A      16
  5 : W C N O , Z Z Z Z , A E U X , P G T A      16
  6 : W C N O , Z Z Z Z , T E U X , N Z T A      16
  7 : W C Q M , Z Z Z Z , T E F S , P A T A      16
  8 : W C T O , Z Z Z Z , A D F S , P G T A      16
  9 : W C Q O , Z Z Z Z , L E N S , P G T A      16
 10 : W C Q O , Z Z Z Z , T E U S , N G T A      16
 11 : W C Q M , Z Z Z Z , T D F S , P G T X      16
 12 : J C Q O , Z Z Z Z , T E U S , P G T X      16
 13 : J C N M , Z Z Z Z , A E U S , P Z T A      16
 14 : W C N M , Z Z Z Z , L D U S , P Z T A      16
 15 : W C Q M , Z Z Z Z , C D U S , F G T X      16
 16 : W C Q M , Z Z Z Z , T E U X , P Z T A      16
 17 : Y C Q O , Z Z Z Z , T E F S , P Z T A      16
 18 : W C N O , Z Z Z Z , T M U X , P G T A      16
 19 : W C N M , Z Z Z Z , T D F S , P Z T A      16
 20 : J C N M , Z Z Z Z , A E U S , F G T A      16
 21 : J C Q M , Z Z Z Z , L D U S , P G T A      16
 22 : J C Q M , Z Z Z Z , T D U S , P G T A      16
 23 : W C N O , Z Z Z Z , T E U S , N G T A      16
 24 : W C Q O , Z Z Z Z , T E F S , P Z T A      16
 25 : J C Q O , Z Z Z Z , T M U S , N G T A      16
 26 : J C Q M , Z Z Z Z , C D F S , P Z T A      16
 27 : W C N M , Z Z Z Z , C D U S , P G T A      16
 28 : Y C Q O , Z Z Z Z , A E U S , P Z T A      16
 29 : W C N M , Z Z Z Z , T D F S , P G T A      16
第235世代平均適応度 16.000000
  0 : W C Q O , Z Z Z Z , T E U S , P G T A      16
  1 : J C Q O , Z Z Z Z , T E U S , P G T Y      16
  2 : W C N M , Z Z Z Z , C E U S , P G T A      16
  3 : J C Q M , Z Z Z Z , E E U S , N G T A      16
  4 : W C N O , Z Z Z Z , T E U S , N G T A      16
  5 : J C Q O , Z Z Z Z , C E U S , P G U A      16
  6 : Y C Q M , Z Z Z Z , T E U S , F Z T X      16
  7 : J C Q M , Z Z Z Z , T D U S , P G T A      16
  8 : W C Q O , Z Z Z Z , T D F S , F G T A      16
  9 : W C Q M , Z Z Z Z , C D U S , P G T X      16
 10 : W C N M , Z Z Z Z , T D U S , P G T A      16
 11 : W C N M , Z Z Z Z , A E U S , P Z T A      16
 12 : W C Q M , Z Z Z Z , T E U S , P G T A      16
 13 : W C Q O , Z Z Z Z , T E F S , N G T A      16
 14 : J C Q O , Z Z Z Z , T E U S , F G T X      16
 15 : Y C Q O , Z Z Z Z , T D F S , P Z T A      16
 16 : J C N M , Z Z Z Z , T D U S , P A T A      16
 17 : W C T O , Z Z Z Z , C D U S , F G T A      16
 18 : J C Q O , Z Z Z Z , T E U S , P G T X      16
 19 : W C Q M , Z Z Z Z , T M U S , N G T A      16
 20 : J C Q O , Z Z Z Z , T I U S , N G T A      16
 21 : W C N O , Z Z Z Z , T M F X , P G T A      16
 22 : W C N O , Z Z Z Z , A E U X , N G T A      16
 23 : W C N M , Z Z Z Z , R D U S , P Z T A      16
 24 : J C Q M , Z Z Z Z , A D U S , F Z T X      16
 25 : W C Q M , Z Z Z Z , A E U S , P Z T A      16
 26 : J C Q M , Z Z Z Z , C E U S , P G T X      16
 27 : W C N M , Z Z Z Z , T D F S , F Z T X      16
 28 : J C N O , Z Z Z Z , T D F S , P G T A      16
 29 : W C Q L , Z Z Z Z , T E F S , P G T X      16
第236世代平均適応度 16.000000
  0 : Y C N M , Z Z Z Z , T D U S , F Z T X      16
  1 : W C N O , Z Z Z Z , T E U X , P G T A      16
  2 : Y C Q M , Z Z Z Z , T E U S , P Z T X      16
  3 : W C Q M , Z Z Z Z , T E U S , P G T A      16
  4 : W C N O , Z Z Z Z , T D F X , P G T A      16
  5 : J C Q M , Z Z Z Z , T D U S , P A T X      16
  6 : W C N O , Z Z Z Z , T D F S , P G T A      16
  7 : W C Q O , Z Z Z Z , T E U S , N G T Y      16
  8 : N C Q O , Z Z Z Z , C E U S , N G T X      16
  9 : W C N M , Z Z Z Z , C D U S , P Z T A      16
 10 : J C Q M , Z Z Z Z , T E F S , N Z T A      16
 11 : W C N M , Z Z Z Z , R E U S , P G T A      16
 12 : J C Q M , Z Z Z Z , C D U S , P A U A      16
 13 : W C Q O , Z Z Z Z , C E U S , P G T A      16
 14 : W C T M , Z Z Z Z , C E U S , F G T A      16
 15 : W C N M , Z Z Z Z , C M F S , P G T A      16
 16 : W C N L , Z Z Z Z , P E U X , N G T A      16
 17 : J C N O , Z Z Z Z , T M F X , P G T A      16
 18 : W C N O , Z Z Z Z , C D U S , P G T A      16
 19 : J C Q M , Z Z Z Z , C E U S , P G T X      16
 20 : J C N O , Z Z Z Z , T E U S , P G T A      16
 21 : W C N M , Z Z Z Z , T D U S , P G T A      16
 22 : W C N M , Z Z Z Z , T E U S , P A T A      16
 23 : W C N O , Z Z Z Z , A M F X , P G T A      16
 24 : W C Q M , Z Z Z Z , A E U S , F Z T A      16
 25 : W C Q M , Z Z Z Z , T E F S , P G T X      16
 26 : W C Q O , Z Z Z Z , T E F S , F G T A      16
 27 : J C N O , Z Z Z Z , C E U S , P G T X      16
 28 : W C Q M , Z Z Z Z , C D U S , P G T X      16
 29 : J C Q O , Z Z Z Z , T I U S , F G T X      16
第237世代平均適応度 16.000000
  0 : J C N O , Z Z Z Z , C E U S , P G T X      16
  1 : J C Q M , Z Z Z Z , T I F S , F Z T X      16
  2 : J C N M , Z Z Z Z , T D U S , P A T X      16
  3 : J C N O , Z Z Z Z , C E U S , P G T A      16
  4 : J C Q O , Z Z Z Z , C E U S , P G T X      16
  5 : W C Q O , Z Z Z Z , T E U X , N G T X      16
  6 : W C N M , Z Z Z Z , C E U X , P G T A      16
  7 : J C N O , Z Z Z Z , C D U S , P G T A      16
  8 : X C N O , Z Z Z Z , T I F S , F G T X      16
  9 : W C Q M , Z Z Z Z , T E U S , P Z T A      16
 10 : W C N M , Z Z Z Z , T E F S , P G T A      16
 11 : W C Q O , Z Z Z Z , T E U S , P G T Y      16
 12 : J C Q O , Z Z Z Z , C E U S , P G T X      16
 13 : J C Q O , Z Z Z Z , T E F S , N G T A      16
 14 : W C N O , Z Z Z Z , C D U S , P G T A      16
 15 : W C N O , Z Z Z Z , T E U X , P G T A      16
 16 : J C Q O , Z Z Z Z , T D F S , F G T X      16
 17 : W C N O , Z Z Z Z , T D U X , P A T A      16
 18 : W C N O , Z Z Z Z , T E U S , P G T A      16
 19 : W C N M , Z Z Z Z , T E U S , P G T A      16
 20 : Y C N O , Z Z Z Z , T E U S , P G T X      16
 21 : W C Q O , Z Z Z Z , T D U S , P G T A      16
 22 : J C Q O , Z Z Z Z , C E F S , P G T A      16
 23 : W C N O , Z Z Z Z , T D F S , P G T A      16
 24 : W C N M , Z Z Z Z , R D U S , P A T A      16
 25 : J C Q M , Z Z Z Z , T E U S , P G T X      16
 26 : J C N M , Z Z Z Z , T M F X , P G T A      16
 27 : W C N M , Z Z Z Z , T E U S , P Z T A      16
 28 : Y C Q M , Z Z Z Z , T D U S , F Z T X      16
 29 : W C N O , Z Z Z Z , C D U S , P Z T A      16
第238世代平均適応度 16.000000
  0 : W C Q O , Z Z Z Z , C D U S , P G T X      16
  1 : W C N M , Z Z Z Z , T D U S , P A T A      16
  2 : W C Q O , Z Z Z Z , T E U S , P G T Y      16
  3 : W C N O , Z Z Z Z , C D U S , P G T A      16
  4 : J C Q O , Z Z Z Z , T D U S , P G T Y      16
  5 : J C N O , Z Z Z Z , C D U S , P G T A      16
  6 : J C N O , Z Z Z Z , C E U S , P G T X      16
  7 : X C N O , Z Z Z Z , R D F S , P G T X      16
  8 : J C N M , Z Z Z Z , T M F X , P G T A      16
  9 : W C N O , Z Z Z Z , C D U S , P G T Y      16
 10 : J C N O , Z Z Z Z , C D U S , P G T X      16
 11 : W C N M , Z Z Z Z , T E U S , P G T A      16
 12 : J C N O , Z Z Z Z , C D U S , P G T I      16
 13 : J C Q O , Z Z Z Z , C E U S , P G T A      16
 14 : X C N O , Z Z Z Z , T I U S , F G T A      16
 15 : J C Q O , Z Z Z Z , C E U S , P G T X      16
 16 : W C N M , Z Z Z Z , T I U S , F A T A      16
 17 : W C N M , Z Z Z Z , R E U S , P G T A      16
 18 : W C N M , Z Z Z Z , T E U X , P G T A      16
 19 : J C Q M , Z Z Z Z , T D U S , P A T X      16
 20 : J C Q M , Z Z Z Z , T E U S , P G T X      16
 21 : J C Q M , Z Z Z Z , T E B S , P Z T A      16
 22 : W C N O , Z Z Z Z , T D U S , P G T A      16
 23 : W C Q O , Z Z Z Z , T E F S , P G B A      16
 24 : W C N O , Z Z Z Z , C D F S , P G T A      16
 25 : J C Q O , Z Z Z Z , C E F S , F Z T X      16
 26 : W C N O , Z Z Z Z , T D U S , P Z T X      16
 27 : J C N O , Z Z Z Z , C E U S , P G T X      16
 28 : W C N M , Z Z Z Z , T E F S , N G T A      16
 29 : W C Q O , Z Z Z Z , T D F S , P G T X      16
第239世代平均適応度 15.500000
  0 : J C N O , Z Z Z Z , C D F S , P Z T X      16
  1 : W C N M , Z Z Z Z , T M U X , P G T X      16
  2 : J C N M , Z Z Z Z , T D U S , P G T X      16
  3 : J C N O , Z Z Z Z , C D U S , P G T A      16
  4 : J C N M , Z Z Z Z , T D U S , P G T A      16
  5 : W C N M , Z Z Z Z , T E U S , P G T A      16
  6 : W C N O , Z Z Z Z , C D U S , F G T A      16
  7 : W C N O , Z Z Z Z , T D U S , P Z T X      16
  8 : J C Q O , Z Z Z Z , C E U S , P G T I      16
  9 : W C Q O , Z Z Z Z , T D U S , P G T A      16
 10 : W C N O , Z Z Z Z , R E U S , P G T A      16
 11 : J C N M , Z Z Z Z , C D U S , P A T A      16
 12 : J C Q O , Z Z Z Z , T D U S , P G T A      16
 13 : W C N M , Z Z Z Z , R D U S , P A T A      16
 14 : X C N O , Z Z Z Z , R D U T , P G T X      16
 15 : J C Q M , Z Z Z Z , C D U S , P G T A      16
 16 : J C Q O , Z Z Z Z , C E U S , P G T X      16
 17 : J C N O , Z Z Z Z , C E U S , P G T A      16
 18 : W C N O , Z Z Z Z , C D U S , P G T X      16
 19 : J C Q O , Z Z Z Z , T D U S , P Z T X      16
 20 : W C Q O , Z Z Z Z , C E U S , P G T Y      16
 21 : W C N O , Z Z Z Z , T D U S , P Z T Y      16
 22 : W C N O , Z Z Z Z , T E U S , P G T X      16
 23 : W C N M , Z Z Z Z , T E U S , P G T A      16
 24 : J C Q O , Z Z Z N , T E U S , P G T I      1
 25 : J C N O , Z Z Z Z , C E F S , P G T A      16
 26 : W C Q O , Z Z Z Z , T E U S , P G T Y      16
 27 : W C N M , Z Z Z Z , T E U S , P G T A      16
 28 : W C N O , Z Z Z Z , T D U S , P Z T X      16
 29 : W C N O , Z Z Z Z , T D U S , P G T X      16
第240世代平均適応度 15.500000
  0 : J C N O , Z Z Z Z , C E F S , F G T A      16
  1 : J C N M , Z Z Z Z , C D F S , P Z T A      16
  2 : J C N M , Z Z Z Z , C D U S , P Z T X      16
  3 : W C Q M , Z Z Z Z , T M U X , P G T X      16
  4 : J C Q O , I Z Z Z , T D U S , P Z T X      1
  5 : J C N O , Z Z Z Z , C D U S , P A T X      16
  6 : W C Q O , Z Z Z Z , C E U S , P G T X      16
  7 : W C Q O , Z Z Z Z , T D U S , P A T A      16
  8 : X C Q O , Z Z Z Z , R D U S , P Z T X      16
  9 : W C N O , Z Z Z Z , C E U S , P G T X      16
 10 : J C B M , Z Z Z Z , T E U S , P G T X      16
 11 : W C N M , Z Z Z Z , T D U S , F G T A      16
 12 : J C Q O , Z Z Z Z , T D U S , P G T A      16
 13 : J C Q O , Z Z Z Z , T D U S , P Z T A      16
 14 : J C N M , Z Z Z Z , C D U S , P G T X      16
 15 : W C N M , Z Z Z Z , T L U S , P G T A      16
 16 : J C N M , Z Z Z Z , T E U S , P G T A      16
 17 : X C N O , Z Z Z Z , C D U T , P G T X      16
 18 : W C N O , Z Z Z Z , C E U S , P G T Y      16
 19 : J C N M , Z Z Z Z , T E U S , P G T I      16
 20 : W C N M , Z Z Z Z , R D U S , P G T A      16
 21 : J C N O , Z Z Z Z , T D U S , P G T A      16
 22 : W C N O , Z Z Z Z , T D U S , P G T X      16
 23 : W C N O , Z Z Z Z , R D U S , F G T A      16
 24 : W C N M , Z Z Z Z , C D U S , P A T A      16
 25 : W C N M , Z Z Z Z , C E U S , P Z T X      16
 26 : J C N M , Z Z Z Z , T D U S , P A T A      16
 27 : J C N M , Z Z Z Z , T D U S , P G T A      16
 28 : J C N O , Z Z Z Z , C D U S , P G T X      16
 29 : J C N O , Z Z Z Z , C E F S , P Z T X      16
第241世代平均適応度 16.000000
  0 : J C N M , Z Z Z Z , T D U S , P Z T X      16
  1 : J C Q O , Z Z Z Z , T D U S , P G T Y      16
  2 : W C N O , Z Z Z Z , T D U S , F G T A      16
  3 : W C N M , Z Z Z Z , T D U S , P A T X      16
  4 : J C N M , Z Z Z Z , T E U S , P A T A      16
  5 : W C N M , Z Z Z Z , C D U S , P G T X      16
  6 : W C Q S , Z Z Z Z , T D U S , P G T A      16
  7 : W C N M , Z Z Z Z , R D U S , P Z T A      16
  8 : W C Q O , Z Z Z Z , C E U S , P Z T A      16
  9 : J C Q O , Z Z Z Z , C E U S , P Z T Y      16
 10 : W C N M , Z Z Z Z , T D U S , P G T A      16
 11 : W C N O , Z Z Z Z , C D U S , P G T A      16
 12 : J C N M , Z Z Z Z , C D U S , P G T X      16
 13 : J C N M , Z Z Z Z , T M F X , P G T A      16
 14 : J C N M , Z Z Z Z , T E U S , P G T A      16
 15 : X C N O , Z Z Z Z , R D F S , P Z T X      16
 16 : J C N O , Z Z Z Z , C E F S , P G T X      16
 17 : W C N O , Z Z Z Z , T D U S , P G T A      16
 18 : W C Q M , Z Z Z Z , C D U S , P Z T X      16
 19 : W C N M , Z Z Z Z , T D U S , P G T A      16
 20 : W C Q M , Z Z Z Z , T M U X , P A T X      16
 21 : W C N O , Z Z Z Z , T D U S , F G T A      16
 22 : J C N O , Z Z Z Z , C D U S , P G T X      16
 23 : J C N O , Z Z Z Z , C D U S , P Z T X      16
 24 : J C N O , Z Z Z Z , C E U S , P Z T Y      16
 25 : X C Q O , Z Z Z Z , R D U S , P G T X      16
 26 : W C N O , Z Z Z Z , C N U S , F G T A      16
 27 : J C N O , Z Z Z Z , C D U S , P Z T Y      16
 28 : J C Q M , Z Z Z Z , T M U X , P G T I      16
 29 : W C N M , Z Z Z Z , T D U S , P G T X      16
第242世代平均適応度 16.000000
  0 : W C N O , Z Z Z Z , T D U S , F G T Y      16
  1 : W C N M , Z Z Z Z , C D U S , P G T X      16
  2 : J C N M , Z Z Z Z , T D U S , P G T A      16
  3 : J C N M , Z Z Z Z , C E O S , P G T X      16
  4 : J C N M , Z Z Z Z , T M U X , P G T X      16
  5 : W C G M , Z Z Z Z , T M U X , P A T A      16
  6 : W C N M , Z Z Z Z , C D F S , P G T A      16
  7 : J C N O , Z Z Z Z , C E U S , P G T X      16
  8 : J C N O , Z Z Z Z , C E F S , P G T X      16
  9 : W C Q S , Z Z Z Z , R D U S , P G T A      16
 10 : J C N O , Z Z Z Z , C D U S , P G T X      16
 11 : J C N O , Z Z Z Z , T E U S , P A T X      16
 12 : W C N M , Z Z Z Z , C D U S , P Z T Y      16
 13 : X C Q O , Z Z Z Z , T D U S , P G T Y      16
 14 : W C N M , Z Z Z Z , T D U S , P G T X      16
 15 : W C Q M , Z Z Z Z , T M U X , F G T A      16
 16 : W C N O , Z Z Z Z , T D U S , P G T A      16
 17 : W C N M , Z Z Z Z , T D U S , P G T X      16
 18 : J C N M , Z Z Z Z , T D U X , P G T A      16
 19 : J C N M , Z Z Z Z , T D P S , P Z T X      16
 20 : J A Q O , Z Z Z Z , R D U S , P G T X      16
 21 : W C N O , Z Z Z Z , C D U S , P G T X      16
 22 : J C N O , Z Z Z Z , C D U S , P Z T X      16
 23 : W C N M , Z Z Z Z , C D U S , P G T X      16
 24 : W C N M , Z Z Z Z , T D F X , P G T A      16
 25 : W C Q S , Z Z Z Z , C D U S , P Z T A      16
 26 : W C N O , Z Z Z Z , T D U S , P G T X      16
 27 : W C N M , Z Z Z Z , C D U S , P G T X      16
 28 : W C N S , Z Z Z Z , T D U S , P G T A      16
 29 : X C Q O , Z Z Z Z , T D U S , P G T X      16
第243世代平均適応度 15.633333
